29, 8, 1, 64, 1002, 0.836433, 7.150885, 25.272943, 0.010393, 0.095438, 0.493960, 0.341687, 0.622548, 0.731095, 20.000000, 24.000000, 27.000000
29, 8, 15, 64, 1002, 0.145301, 4.384006, 48.496296, 0.001779, 0.414292, 1.995200, 0.341687, 0.612801, 0.719290, 22.000000, 28.400000, 34.000000
29, 8, 29, 64, 1002, 0.413716, 5.671847, 32.616966, 0.003425, 0.102348, 0.891093, 0.401086, 0.612046, 0.725098, 23.000000, 28.400000, 33.000000
29, 15, 1, 64, 1002, 0.765516, 5.101073, 11.268426, 0.006652, 0.098030, 0.803197, 0.341687, 0.606320, 0.731095, 22.000000, 24.200000, 27.000000
29, 15, 15, 64, 1002, 0.895175, 7.732363, 27.137323, 0.008037, 0.130354, 0.494298, 0.477591, 0.616073, 0.720237, 21.000000, 25.800000, 28.000000
29, 15, 29, 64, 1002, 0.582431, 3.904849, 12.959508, 0.011138, 0.198936, 1.222156, 0.341687, 0.584143, 0.724656, 17.000000, 25.400000, 29.000000
29, 22, 1, 64, 1002, 0.395913, 10.722454, 50.687851, 0.004349, 0.104793, 0.531233, 0.341687, 0.586325, 0.716008, 18.000000, 21.200000, 24.000000
29, 22, 15, 64, 1002, 0.337879, 2.329286, 25.866133, 0.002351, 0.714422, 2.333762, 0.341687, 0.528967, 0.687981, 20.000000, 23.400000, 28.000000
29, 22, 29, 64, 1002, 0.282309, 10.633332, 34.661911, 0.002127, 0.074236, 0.398005, 0.341687, 0.546204, 0.720869, 20.000000, 21.400000, 23.000000
29, 29, 1, 64, 1002, 2.197327, 6.246809, 13.826686, 0.007749, 0.062658, 0.168970, 0.341687, 0.539774, 0.695430, 18.000000, 20.600000, 22.000000
29, 29, 15, 64, 1002, 1.326477, 9.074990, 30.503637, 0.009275, 0.077683, 0.276595, 0.341687, 0.509058, 0.705340, 17.000000, 19.200000, 20.000000
29, 29, 29, 64, 1002, 0.954201, 6.571465, 18.922421, 0.011727, 0.083514, 0.228693, 0.341687, 0.549097, 0.732168, 18.000000, 19.200000, 22.000000
42, 1, 1, 64, 1002, 3.856725, 6.649232, 18.197725, 0.001755, 0.019813, 0.064579, 0.664121, 0.672388, 0.680659, 109.000000, 110.200000, 112.000000
42, 1, 15, 64, 1002, 4.218592, 6.085568, 21.135172, 0.002315, 0.025985, 0.061208, 0.668097, 0.671854, 0.680407, 109.000000, 109.800000, 112.000000
42, 1, 29, 64, 1002, 4.070457, 6.365987, 15.180245, 0.002997, 0.021041, 0.059956, 0.666456, 0.671334, 0.681164, 109.000000, 109.600000, 111.000000
42, 11, 1, 64, 1002, 0.147993, 3.056303, 10.064840, 0.010544, 0.179386, 1.034086, 0.341687, 0.565968, 0.703762, 55.000000, 63.000000, 71.000000
42, 11, 15, 64, 1002, 0.269037, 3.233198, 8.552329, 0.004924, 0.234529, 2.435489, 0.341687, 0.569935, 0.719922, 47.000000, 64.000000, 70.000000
42, 11, 29, 64, 1002, 0.396488, 2.087067, 5.649723, 0.015056, 0.184289, 0.482053, 0.341687, 0.547837, 0.702689, 45.000000, 52.200000, 57.000000
42, 21, 1, 64, 1002, 0.256684, 4.240179, 11.116472, 0.015065, 0.210755, 0.764244, 0.341687, 0.566845, 0.731978, 47.000000, 60.000000, 73.000000
42, 21, 15, 64, 1002, 0.055916, 4.263270, 11.457941, 0.012781, 0.271042, 2.502542, 0.341687, 0.539315, 0.713546, 45.000000, 56.600000, 64.000000
42, 21, 29, 64, 1002, 0.698553, 3.807264, 9.467878, 0.007735, 0.089590, 0.487935, 0.341687, 0.574586, 0.699912, 47.000000, 59.200000, 66.000000
42, 31, 1, 64, 1002, 0.980793, 5.101219, 13.008226, 0.005682, 0.098375, 0.563629, 0.341687, 0.587764, 0.712158, 52.000000, 60.000000, 65.000000
42, 31, 15, 64, 1002, 0.286167, 3.842304, 8.790130, 0.003847, 0.335477, 3.266514, 0.341687, 0.505968, 0.681606, 44.000000, 47.600000, 51.000000
42, 31, 29, 64, 1002, 0.998307, 3.366760, 8.652559, 0.016901, 0.101705, 0.406217, 0.341687, 0.544729, 0.712347, 41.000000, 53.000000, 62.000000
42, 41, 1, 64, 1002, 0.338388, 1.007047, 2.223753, 0.122411, 0.503278, 0.966581, 0.341687, 0.544643, 0.711589, 39.000000, 46.800000, 63.000000
42, 41, 15, 64, 1002, 0.616404, 3.791050, 9.102631, 0.002436, 0.177763, 0.536129, 0.341687, 0.488363, 0.681480, 39.000000, 48.000000, 55.000000
42, 41, 29, 64, 1002, 0.240068, 2.316654, 6.078623, 0.005553, 0.257142, 1.602998, 0.341687, 0.495235, 0.689812, 45.000000, 51.200000, 61.000000
3, 1, 1, 256, 2, 27.040474, 159.346008, 3429.013916, 0.000220, 0.014478, 0.053304, 0.431511, 0.689936, 0.759626, 0.000000, 0.000000, 0.000000
3, 1, 15, 256, 2, 27.040474, 200.546463, 8032.392090, 0.000087, 0.013353, 0.053304, 0.394773, 0.684452, 0.754955, 0.000000, 0.000000, 0.000000
3, 1, 29, 256, 2, 27.040474, 199.388351, 5983.846191, 0.000132, 0.014444, 0.053304, 0.371292, 0.686920, 0.759626, 0.000000, 0.000000, 0.000000
3, 2, 1, 256, 2, 14.239680, 164.125076, 7764.044922, 0.000128, 0.022900, 0.110867, 0.341687, 0.603371, 0.751357, 0.000000, 0.000000, 0.000000
3, 2, 15, 256, 2, 12.558701, 149.453384, 2666.283203, 0.000243, 0.021530, 0.132989, 0.341687, 0.605158, 0.751357, 0.000000, 0.200000, 1.000000
3, 2, 29, 256, 2, 12.558701, 141.417816, 1859.462891, 0.000346, 0.023660, 0.132989, 0.341687, 0.602281, 0.753819, 0.000000, 0.000000, 0.000000
3, 3, 1, 256, 2, 15.833914, 119.528175, 2144.057617, 0.000249, 0.022697, 0.100493, 0.341687, 0.564776, 0.753819, 0.000000, 0.000000, 0.000000
3, 3, 15, 256, 2, 16.606825, 149.137100, 4709.004883, 0.000236, 0.023509, 0.105447, 0.341687, 0.546164, 0.749148, 0.000000, 0.000000, 0.000000
3, 3, 29, 256, 2, 12.939651, 143.282501, 2001.315918, 0.000390, 0.022280, 0.129837, 0.341687, 0.544149, 0.753819, 0.000000, 0.200000, 1.000000
16, 1, 1, 256, 2, 9.525567, 26.947046, 139.463120, 0.000333, 0.006868, 0.036588, 0.661596, 0.688947, 0.735766, 0.000000, 0.000000, 0.000000
16, 1, 15, 256, 2, 9.411486, 27.626165, 203.722351, 0.000226, 0.006568, 0.030950, 0.664310, 0.689991, 0.738417, 1.000000, 0.200000, 1.000000
16, 1, 29, 256, 2, 9.592386, 25.427824, 172.937210, 0.000393, 0.007362, 0.046191, 0.669991, 0.689786, 0.738480, 0.000000, 0.000000, 0.000000
16, 4, 1, 256, 2, 0.537358, 20.737808, 363.293182, 0.000463, 0.030869, 0.696598, 0.576316, 0.667476, 0.737407, 0.000000, 0.200000, 1.000000
16, 4, 15, 256, 2, 0.625255, 22.445755, 210.777390, 0.000614, 0.034472, 0.696598, 0.578084, 0.667679, 0.735450, 0.000000, 0.000000, 0.000000
16, 4, 29, 256, 2, 0.750271, 22.100445, 413.966888, 0.000419, 0.031532, 0.504878, 0.571203, 0.666409, 0.739806, 0.000000, 0.200000, 1.000000
16, 7, 1, 256, 2, 0.704886, 20.795208, 384.573944, 0.000645, 0.052683, 0.979470, 0.537558, 0.646758, 0.731284, 0.000000, 0.000000, 0.000000
16, 7, 15, 256, 2, 0.476829, 20.457899, 384.573944, 0.000645, 0.052868, 1.054513, 0.524176, 0.648494, 0.742330, 0.000000, 0.200000, 1.000000
16, 7, 29, 256, 2, 0.623722, 16.828207, 249.467529, 0.001122, 0.070324, 1.054513, 0.511236, 0.640618, 0.742330, 0.000000, 0.000000, 0.000000
16, 10, 1, 256, 2, 0.446806, 17.422619, 286.307343, 0.001065, 0.067838, 1.014541, 0.442305, 0.632029, 0.725982, 0.000000, 0.200000, 1.000000
16, 10, 15, 256, 2, 0.655860, 15.673624, 210.136353, 0.000720, 0.069826, 0.572801, 0.436498, 0.628323, 0.726739, 0.000000, 0.000000, 0.000000
16, 10, 29, 256, 2, 0.445531, 17.416882, 258.941620, 0.000756, 0.073115, 1.033645, 0.442305, 0.625469, 0.735387, 0.000000, 0.200000, 1.000000
16, 13, 1, 256, 2, 0.367648, 14.290000, 123.202003, 0.001175, 0.097037, 1.373226, 0.358919, 0.610238, 0.720742, 0.000000, 0.000000, 0.000000
16, 13, 15, 256, 2, 0.521448, 13.545252, 93.699295, 0.001068, 0.084803, 1.575675, 0.421033, 0.609812, 0.746370, 0.000000, 0.000000, 0.000000
16, 13, 29, 256, 2, 0.521448, 16.323343, 112.931213, 0.000897, 0.079748, 1.575675, 0.388714, 0.602870, 0.732988, 1.000000, 0.200000, 1.000000
16, 16, 1, 256, 2, 0.799772, 14.435383, 97.058243, 0.001605, 0.086461, 0.839172, 0.341687, 0.573489, 0.726928, 0.000000, 0.000000, 0.000000
16, 16, 15, 256, 2, 0.475448, 14.425463, 102.402138, 0.001249, 0.075726, 0.938959, 0.341687, 0.576591, 0.716576, 0.000000, 0.000000, 0.000000
16, 16, 29, 256, 2, 0.662254, 16.837250, 129.100372, 0.000457, 0.109263, 1.281088, 0.341687, 0.578032, 0.744224, 0.000000, 0.000000, 0.000000
29, 1, 1, 256, 2, 5.723505, 13.059400, 95.485199, 0.000578, 0.009090, 0.036166, 0.662795, 0.679370, 0.718596, 1.000000, 0.400000, 1.000000
29, 1, 15, 256, 2, 5.640552, 13.321037, 50.334499, 0.000733, 0.009156, 0.044257, 0.664184, 0.678635, 0.723583, 0.000000, 0.200000, 1.000000
29, 1, 29, 256, 2, 5.767941, 13.182185, 97.699837, 0.000495, 0.009144, 0.045370, 0.664184, 0.679069, 0.727370, 0.000000, 0.400000, 1.000000
29, 8, 1, 256, 2, 0.160103, 7.100247, 75.049500, 0.001310, 0.077100, 0.993116, 0.561167, 0.649185, 0.697513, 1.000000, 0.400000, 1.000000
29, 8, 15, 256, 2, 0.264724, 7.271311, 334.430298, 0.000702, 0.084109, 1.665375, 0.568678, 0.650319, 0.728822, 0.000000, 0.200000, 1.000000
29, 8, 29, 256, 2, 0.267222, 8.142425, 87.833748, 0.001156, 0.069969, 1.358949, 0.565585, 0.650542, 0.714241, 0.000000, 0.400000, 1.000000
29, 15, 1, 256, 2, 0.162429, 6.047488, 132.155945, 0.001247, 0.141574, 2.666214, 0.497412, 0.624352, 0.696187, 1.000000, 0.400000, 1.000000
29, 15, 15, 256, 2, 0.168868, 5.974574, 48.852581, 0.001698, 0.144322, 1.772249, 0.518874, 0.628404, 0.692337, 0.000000, 0.200000, 1.000000
29, 15, 29, 256, 2, 0.233997, 6.313340, 49.263725, 0.001698, 0.136708, 3.285265, 0.445083, 0.626816, 0.723078, 1.000000, 0.400000, 1.000000
29, 22, 1, 256, 2, 0.143290, 5.475133, 31.341408, 0.001096, 0.205589, 4.737728, 0.420338, 0.601175, 0.703257, 0.000000, 0.200000, 1.000000
29, 22, 15, 256, 2, 0.143290, 5.621089, 59.166233, 0.001096, 0.206975, 4.737728, 0.344022, 0.599774, 0.702373, 1.000000, 0.400000, 1.000000
29, 22, 29, 256, 2, 0.210317, 5.810987, 38.087677, 0.001527, 0.168332, 3.070186, 0.422990, 0.604388, 0.696819, 0.000000, 0.200000, 1.000000
29, 29, 1, 256, 2, 0.257736, 6.191520, 71.253151, 0.001542, 0.164162, 2.300353, 0.341687, 0.571837, 0.693473, 0.000000, 0.200000, 1.000000
29, 29, 15, 256, 2, 0.142481, 7.207656, 36.978111, 0.001928, 0.207450, 3.437860, 0.341687, 0.578904, 0.700922, 1.000000, 0.400000, 1.000000
29, 29, 29, 256, 2, 0.180554, 7.281061, 86.690895, 0.001223, 0.153259, 4.796096, 0.341687, 0.590278, 0.700985, 0.000000, 0.200000, 1.000000
42, 1, 1, 256, 2, 4.087199, 7.963792, 54.814705, 0.000538, 0.011815, 0.050754, 0.666835, 0.674440, 0.710453, 1.000000, 1.000000, 1.000000
42, 1, 15, 256, 2, 4.034118, 7.991614, 26.082159, 0.001069, 0.012030, 0.052401, 0.664689, 0.674482, 0.700101, 1.000000, 0.800000, 1.000000
42, 1, 29, 256, 2, 3.811609, 8.087778, 37.616501, 0.000711, 0.011872, 0.050207, 0.665320, 0.674128, 0.695240, 1.000000, 1.000000, 1.000000
42, 11, 1, 256, 2, 0.035689, 3.731011, 31.820032, 0.002059, 0.143472, 5.852117, 0.587300, 0.646443, 0.689118, 1.000000, 0.800000, 1.000000
42, 11, 15, 256, 2, 0.055508, 3.971617, 47.120399, 0.001592, 0.167086, 7.156411, 0.577957, 0.645565, 0.691642, 1.000000, 0.800000, 1.000000
42, 11, 29, 256, 2, 0.077081, 3.841829, 30.233448, 0.000535, 0.129754, 3.606494, 0.593675, 0.646689, 0.692084, 0.000000, 0.800000, 1.000000
42, 21, 1, 256, 2, 0.056422, 3.310842, 22.020088, 0.004266, 0.228915, 6.529678, 0.506312, 0.620345, 0.686024, 0.000000, 0.800000, 1.000000
42, 21, 15, 256, 2, 0.041498, 3.551604, 33.851326, 0.002069, 0.228880, 7.179748, 0.505302, 0.623179, 0.697513, 0.000000, 0.800000, 1.000000
42, 21, 29, 256, 2, 0.072647, 3.486157, 43.835049, 0.001155, 0.208795, 3.580502, 0.449943, 0.622758, 0.700606, 0.000000, 0.800000, 1.000000
42, 31, 1, 256, 2, 0.079655, 3.406016, 39.732807, 0.000665, 0.278148, 5.005908, 0.420086, 0.598104, 0.686024, 1.000000, 0.800000, 1.000000
42, 31, 15, 256, 2, 0.093219, 3.311774, 23.230228, 0.002925, 0.246120, 4.265864, 0.423305, 0.598929, 0.686340, 1.000000, 0.800000, 1.000000
42, 31, 29, 256, 2, 0.080381, 3.273130, 24.164967, 0.003363, 0.228725, 7.800692, 0.447986, 0.600431, 0.702563, 0.000000, 0.600000, 1.000000
42, 41, 1, 256, 2, 0.080227, 2.858254, 13.927230, 0.003533, 0.386139, 6.638091, 0.341687, 0.561365, 0.687034, 1.000000, 0.800000, 1.000000
42, 41, 15, 256, 2, 0.097470, 3.420029, 41.784637, 0.002946, 0.291589, 4.108201, 0.341687, 0.580782, 0.691074, 1.000000, 0.600000, 1.000000
42, 41, 29, 256, 2, 0.069702, 3.379899, 19.485170, 0.003160, 0.345919, 8.050506, 0.341687, 0.572794, 0.682174, 0.000000, 0.600000, 1.000000
3, 1, 1, 256, 502, 23.993216, 192.294876, 6595.117676, 0.000102, 0.013919, 0.055069, 0.386820, 0.691769, 0.765055, 3.000000, 3.800000, 4.000000
3, 1, 15, 256, 502, 23.641798, 170.306488, 3682.468994, 0.000220, 0.014829, 0.057219, 0.357594, 0.689232, 0.762656, 4.000000, 4.000000, 4.000000
3, 1, 29, 256, 502, 22.628197, 159.908691, 4571.045410, 0.000151, 0.014516, 0.054982, 0.341687, 0.688617, 0.758869, 4.000000, 4.400000, 5.000000
3, 2, 1, 256, 502, 12.982449, 170.419678, 4914.929199, 0.000173, 0.022921, 0.129604, 0.341687, 0.532555, 0.749085, 3.000000, 3.600000, 4.000000
3, 2, 15, 256, 502, 12.364932, 172.052139, 4607.375488, 0.000173, 0.023664, 0.135126, 0.341687, 0.517554, 0.756218, 4.000000, 4.400000, 5.000000
3, 2, 29, 256, 502, 13.073116, 133.479218, 1590.623169, 0.000176, 0.023067, 0.132998, 0.341687, 0.479751, 0.749022, 5.000000, 5.200000, 6.000000
3, 3, 1, 256, 502, 12.681103, 143.902542, 3154.795166, 0.000104, 0.022725, 0.131940, 0.341687, 0.521318, 0.753819, 3.000000, 3.600000, 4.000000
3, 3, 15, 256, 502, 14.228096, 130.314331, 1445.002319, 0.000392, 0.021914, 0.122225, 0.341687, 0.471885, 0.754513, 4.000000, 4.400000, 5.000000
3, 3, 29, 256, 502, 12.011585, 136.160294, 1719.259644, 0.000419, 0.021389, 0.117489, 0.341687, 0.461482, 0.747633, 5.000000, 5.200000, 6.000000
16, 1, 1, 256, 502, 7.670429, 19.657345, 129.482101, 0.000248, 0.012050, 0.050049, 0.661533, 0.687754, 0.738354, 18.000000, 18.800000, 19.000000
16, 1, 15, 256, 502, 8.760726, 20.941227, 84.224449, 0.000310, 0.009855, 0.056425, 0.662732, 0.686367, 0.732483, 19.000000, 19.000000, 19.000000
16, 1, 29, 256, 502, 8.427208, 20.225586, 150.567444, 0.000543, 0.011879, 0.075318, 0.670433, 0.687007, 0.734756, 19.000000, 19.000000, 19.000000
16, 4, 1, 256, 502, 0.426516, 12.119240, 84.951729, 0.001152, 0.099026, 1.389887, 0.341687, 0.612102, 0.747380, 14.000000, 14.600000, 16.000000
16, 4, 15, 256, 502, 0.485779, 19.219646, 164.070297, 0.000933, 0.063612, 0.659691, 0.341687, 0.619215, 0.748895, 13.000000, 14.200000, 15.000000
16, 4, 29, 256, 502, 0.448729, 13.312531, 112.453087, 0.002211, 0.123956, 0.867566, 0.341687, 0.613023, 0.750537, 13.000000, 14.000000, 15.000000
16, 7, 1, 256, 502, 0.489030, 15.059420, 78.371544, 0.000944, 0.078407, 1.324068, 0.341687, 0.595273, 0.766065, 13.000000, 13.600000, 14.000000
16, 7, 15, 256, 502, 0.385878, 14.563418, 97.620377, 0.000791, 0.090028, 1.409181, 0.341687, 0.586150, 0.740942, 13.000000, 13.600000, 15.000000
16, 7, 29, 256, 502, 0.308731, 17.274319, 148.107666, 0.000800, 0.065359, 0.953022, 0.341687, 0.602521, 0.750284, 13.000000, 14.000000, 15.000000
16, 10, 1, 256, 502, 0.556980, 11.104998, 102.574669, 0.001654, 0.088390, 0.773343, 0.341687, 0.627433, 0.745045, 13.000000, 13.200000, 14.000000
16, 10, 15, 256, 502, 0.741320, 16.558369, 101.987152, 0.000527, 0.059684, 0.699303, 0.341687, 0.569216, 0.748327, 13.000000, 13.400000, 14.000000
16, 10, 29, 256, 502, 0.881408, 17.158224, 111.025238, 0.001010, 0.063358, 1.076905, 0.341687, 0.598473, 0.745360, 13.000000, 13.400000, 14.000000
16, 13, 1, 256, 502, 0.750808, 13.829124, 97.007942, 0.001977, 0.083314, 0.524541, 0.341687, 0.564057, 0.744603, 12.000000, 13.200000, 15.000000
16, 13, 15, 256, 502, 0.679003, 14.156502, 47.834614, 0.001401, 0.094078, 1.796695, 0.341687, 0.584726, 0.731095, 12.000000, 13.400000, 14.000000
16, 13, 29, 256, 502, 0.658976, 20.303713, 120.525223, 0.000970, 0.058268, 0.802860, 0.341687, 0.592712, 0.741762, 13.000000, 13.800000, 15.000000
16, 16, 1, 256, 502, 0.419972, 15.129210, 139.153992, 0.002040, 0.110510, 1.372130, 0.341687, 0.562182, 0.740184, 12.000000, 12.600000, 13.000000
16, 16, 15, 256, 502, 0.700902, 18.602163, 116.705582, 0.000827, 0.082929, 1.109820, 0.341687, 0.528183, 0.738164, 12.000000, 12.800000, 13.000000
16, 16, 29, 256, 502, 0.651408, 17.659435, 102.351685, 0.001544, 0.082276, 0.892304, 0.341687, 0.522364, 0.750032, 12.000000, 12.800000, 13.000000
29, 1, 1, 256, 502, 5.541005, 9.330341, 26.380695, 0.001311, 0.018172, 0.052756, 0.666330, 0.677206, 0.692905, 78.000000, 78.800000, 80.000000
29, 1, 15, 256, 502, 5.509563, 9.445491, 31.367352, 0.001494, 0.021620, 0.070464, 0.665951, 0.676284, 0.695177, 78.000000, 79.000000, 80.000000
29, 1, 29, 256, 502, 5.546022, 9.863914, 49.332550, 0.001010, 0.019405, 0.051033, 0.667024, 0.677054, 0.701174, 78.000000, 78.600000, 79.000000
29, 8, 1, 256, 502, 0.194857, 7.746855, 65.592628, 0.003452, 0.111588, 1.691370, 0.341687, 0.523962, 0.731095, 36.000000, 41.800000, 49.000000
29, 8, 15, 256, 502, 0.088012, 6.306694, 22.257095, 0.002687, 0.131272, 3.029599, 0.341687, 0.520384, 0.725982, 36.000000, 40.800000, 45.000000
29, 8, 29, 256, 502, 0.168460, 8.052201, 41.697704, 0.003345, 0.182327, 2.669548, 0.341687, 0.590470, 0.731095, 39.000000, 45.000000, 50.000000
29, 15, 1, 256, 502, 0.428728, 7.255307, 41.832916, 0.001571, 0.117578, 0.732696, 0.341687, 0.522174, 0.738669, 36.000000, 39.200000, 42.000000
29, 15, 15, 256, 502, 0.217583, 10.192212, 73.849174, 0.002125, 0.132322, 2.205296, 0.341687, 0.514853, 0.726045, 36.000000, 40.800000, 46.000000
29, 15, 29, 256, 502, 0.211306, 6.725393, 34.564857, 0.002269, 0.154817, 2.762139, 0.341687, 0.526798, 0.724656, 35.000000, 37.600000, 44.000000
29, 22, 1, 256, 502, 0.502311, 9.405457, 39.507126, 0.001017, 0.089080, 1.870960, 0.341687, 0.500344, 0.725982, 33.000000, 38.200000, 41.000000
29, 22, 15, 256, 502, 0.521637, 13.056813, 114.870651, 0.000648, 0.094671, 0.888012, 0.341687, 0.562021, 0.731095, 35.000000, 38.000000, 41.000000
29, 22, 29, 256, 502, 0.206010, 7.054956, 30.793211, 0.001601, 0.188594, 2.828906, 0.341687, 0.478104, 0.719290, 35.000000, 36.400000, 38.000000
29, 29, 1, 256, 502, 0.247794, 7.324002, 31.257221, 0.006969, 0.174350, 3.102972, 0.341687, 0.533150, 0.742583, 32.000000, 37.200000, 41.000000
29, 29, 15, 256, 502, 0.186817, 8.250422, 37.416927, 0.004266, 0.153671, 1.907597, 0.341687, 0.490596, 0.734251, 34.000000, 37.400000, 41.000000
29, 29, 29, 256, 502, 0.424302, 9.218946, 39.233501, 0.001687, 0.122783, 1.433221, 0.341687, 0.471138, 0.722447, 31.000000, 34.000000, 37.000000
42, 1, 1, 256, 502, 3.625171, 5.487410, 14.256505, 0.001928, 0.027460, 0.070918, 0.667214, 0.671501, 0.682490, 217.000000, 219.400000, 221.000000
42, 1, 15, 256, 502, 3.747760, 5.821871, 19.743063, 0.001358, 0.020743, 0.058954, 0.666519, 0.672689, 0.685835, 220.000000, 221.800000, 224.000000
42, 1, 29, 256, 502, 3.981980, 5.831991, 14.442637, 0.001898, 0.024516, 0.072525, 0.666519, 0.671955, 0.686340, 219.000000, 221.000000, 224.000000
42, 11, 1, 256, 502, 0.167691, 3.710588, 14.336443, 0.000934, 0.196675, 2.003095, 0.341687, 0.484496, 0.725982, 95.000000, 101.800000, 113.000000
42, 11, 15, 256, 502, 0.250146, 4.719838, 22.577213, 0.000544, 0.111695, 1.526309, 0.341687, 0.552550, 0.731095, 91.000000, 107.200000, 132.000000
42, 11, 29, 256, 502, 0.071861, 3.545397, 23.898277, 0.000937, 0.148235, 2.047896, 0.341687, 0.595676, 0.731095, 87.000000, 130.000000, 161.000000
42, 21, 1, 256, 502, 0.097407, 5.029696, 19.744602, 0.002862, 0.383866, 5.481616, 0.341687, 0.529847, 0.731095, 85.000000, 97.800000, 119.000000
42, 21, 15, 256, 502, 0.173427, 4.697857, 23.969831, 0.003943, 0.222990, 1.843137, 0.341687, 0.511928, 0.731095, 81.000000, 97.200000, 106.000000
42, 21, 29, 256, 502, 0.196585, 4.128767, 30.386442, 0.001230, 0.154548, 1.587049, 0.341687, 0.521160, 0.731473, 90.000000, 99.600000, 123.000000
42, 31, 1, 256, 502, 0.072415, 4.874306, 47.646351, 0.002870, 0.394140, 5.672236, 0.341687, 0.480479, 0.721437, 71.000000, 81.600000, 90.000000
42, 31, 15, 256, 502, 0.162920, 6.711736, 24.652538, 0.003221, 0.190857, 3.124174, 0.341687, 0.494175, 0.731095, 75.000000, 87.000000, 94.000000
42, 31, 29, 256, 502, 0.277298, 6.661703, 39.486713, 0.000509, 0.119622, 1.531016, 0.341687, 0.470393, 0.721247, 78.000000, 84.800000, 92.000000
42, 41, 1, 256, 502, 0.839489, 8.381612, 54.772278, 0.001842, 0.069406, 0.449868, 0.341687, 0.494687, 0.725666, 70.000000, 75.600000, 85.000000
42, 41, 15, 256, 502, 0.234084, 4.976548, 22.967371, 0.002023, 0.175373, 3.512380, 0.341687, 0.479006, 0.731095, 77.000000, 81.800000, 91.000000
42, 41, 29, 256, 502, 0.437533, 6.650229, 70.061279, 0.000748, 0.097210, 0.966975, 0.341687, 0.472215, 0.707613, 75.000000, 79.000000, 86.000000
42, 42, 1, 256, 502, 0.381961, 5.560349, 25.947165, 0.002739, 0.149810, 1.675685, 0.341687, 0.465818, 0.703005, 76.000000, 83.200000, 87.000000
42, 42, 15, 256, 502, 0.289164, 5.614663, 19.918726, 0.003787, 0.118832, 2.110197, 0.341687, 0.463172, 0.735134, 76.000000, 80.800000, 86.000000
42, 42, 29, 256, 502, 0.428510, 6.129678, 20.711580, 0.001755, 0.097032, 0.788904, 0.341687, 0.486062, 0.739237, 63.000000, 79.800000, 102.000000
3, 1, 1, 256, 1002, 24.049997, 191.849930, 7898.693848, 0.000087, 0.014686, 0.057264, 0.394016, 0.690995, 0.756723, 7.000000, 7.400000, 8.000000
3, 1, 15, 256, 1002, 22.677269, 179.669601, 4550.292480, 0.000138, 0.015336, 0.057264, 0.375584, 0.690240, 0.757480, 8.000000, 8.600000, 10.000000
3, 1, 29, 256, 1002, 22.620981, 155.828979, 3350.610107, 0.000175, 0.014526, 0.056097, 0.433531, 0.693741, 0.764424, 9.000000, 10.200000, 11.000000
3, 2, 1, 256, 1002, 12.327147, 151.438202, 5120.842285, 0.000191, 0.025232, 0.131876, 0.341687, 0.540707, 0.762151, 7.000000, 7.800000, 8.000000
3, 2, 15, 256, 1002, 13.008172, 140.298630, 2649.891846, 0.000075, 0.023088, 0.135283, 0.341687, 0.512586, 0.755523, 9.000000, 9.200000, 10.000000
3, 2, 29, 256, 1002, 12.223697, 158.991608, 2821.204102, 0.000234, 0.021584, 0.133526, 0.341687, 0.489798, 0.757480, 10.000000, 10.800000, 11.000000
3, 3, 1, 256, 1002, 12.238228, 169.360748, 3404.869141, 0.000158, 0.022616, 0.121690, 0.341687, 0.535757, 0.754955, 7.000000, 7.600000, 8.000000
3, 3, 15, 256, 1002, 13.525333, 171.412430, 2503.409912, 0.000248, 0.018897, 0.111365, 0.341687, 0.461420, 0.752557, 9.000000, 9.200000, 10.000000
3, 3, 29, 256, 1002, 12.761151, 172.515137, 3318.024414, 0.000220, 0.023292, 0.126288, 0.341687, 0.470074, 0.788284, 10.000000, 11.400000, 12.000000
16, 1, 1, 256, 1002, 9.590055, 22.588802, 147.393875, 0.000371, 0.011001, 0.061394, 0.666014, 0.687174, 0.725918, 39.000000, 41.400000, 44.000000
16, 1, 15, 256, 1002, 8.833323, 21.413740, 122.566101, 0.000818, 0.011461, 0.056424, 0.664499, 0.685047, 0.732041, 38.000000, 40.400000, 44.000000
16, 1, 29, 256, 1002, 8.538633, 22.110035, 152.918564, 0.000497, 0.011185, 0.056685, 0.665888, 0.686380, 0.744603, 38.000000, 40.000000, 42.000000
16, 4, 1, 256, 1002, 0.610925, 16.015671, 94.656090, 0.002374, 0.070487, 1.300314, 0.341687, 0.643927, 0.753819, 26.000000, 27.600000, 29.000000
16, 4, 15, 256, 1002, 0.405696, 10.857378, 93.369377, 0.001357, 0.122307, 1.250124, 0.341687, 0.626445, 0.747380, 26.000000, 28.800000, 31.000000
16, 4, 29, 256, 1002, 0.858253, 16.510752, 71.407837, 0.001745, 0.042201, 0.496925, 0.341687, 0.543595, 0.731284, 25.000000, 25.800000, 26.000000
16, 7, 1, 256, 1002, 0.353476, 15.427186, 102.886177, 0.000665, 0.098896, 1.777773, 0.341687, 0.575375, 0.731095, 25.000000, 27.400000, 29.000000
16, 7, 15, 256, 1002, 0.423486, 16.202898, 178.377548, 0.001877, 0.073260, 0.704502, 0.341687, 0.516961, 0.732673, 24.000000, 26.200000, 29.000000
